,account_id,bank_district_id,frequency,acc_open_year,acc_open_month,acc_open_day,LOR,client_id,type,client_district_id,birth_year_x,birth_day_x,gender_x,age,age_group,age_grp_desc,total_credit,total_withdrawal,account_id_trans,trans_id_trans,initial_transaction,latest_transaction,amount_trans,balance_trans,credits,withdrawals,cash_credit,credit_bank_transfer,cash_withdrawal,unknown,remittance_bank_transfer_Withdrawal,credit_card_withdrawal,account_id_order,order_count_order,recipient_bank_count_order,recipient_account_count_order,total_payment_amount_order,total_household_payments_order,total_loan_payments_order, total_insurance_payments_order,total_lease_payments_order,total_unknown_payment_order,district_id_district,district_name_district,region_district,inhabitants_district,municipalities_w_inhabitants_less_then_499_district,municipalities_w_inhabitants_500_1999_district,municipalities_w_inhabitants_2000_9999_district,municipalities_w_inhabitants_grater_then_10k_district,no_of_cities_district,ratio_of_urban_inhabitants_district,average_salary_district,unemployment_rate_95_district,unemployment_rate_96_district,entrepreneurs_per_1000_inhabitants_district,crimes_1995_district,crimes_1996_district,loan_id_loan,date_loan,amount_loan,duration_loan,payments_loan,status_loan,year_loan,month_loan,day_loan,status_desc_loan,loan_issued_in_97,card_id_card,type_card,issued_card,issued_year_card,issued_month_card,issued_day_card,card_issued_in_97,gender_y
404,44,32,MONTHLY FEE,1993,5,10,3,52,OWNER,32,1924,12,M,72,70,senior,51346.9,39893.4,44,316,1993-05-10,1998-12-31,552827.0,23842.6,131,0,400.0,281400.0,118422.9,4932.1,147672.0,0.0,44.0,1.0,1.0,1.0,2344.0,2344.0,0.0,0.0,0.0,0.0,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340.0,4505,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
405,1039,70,FEE OF THE WEEK,1993,5,10,3,1246,OWNER,70,1962,19,M,34,30,young adult,229626.7,291118.4,1039,420,1993-05-10,1998-12-31,3176066.3,105476.8,186,0,1440069.0,0.0,1562462.05,19635.25,0.0,153900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,208.0,gold,1995-02-08 00:00:00,1995.0,2.0,8.0,0.0,M
406,1071,68,FEE OF THE WEEK,1993,5,10,3,1286,OWNER,52,1950,13,F,46,40,adult,107430.2,196587.4,1071,393,1993-05-10,1998-12-31,2224740.6,27639.7,153,0,890674.0,0.0,1072319.8,12796.3,248950.5,0.0,1071.0,1.0,1.0,1.0,4219.5,0.0,4219.5,0.0,0.0,0.0,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,5170.0,1994-01-20,253200.0,60.0,4220.0,C,1994,01,20,timely_payments,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
407,2410,54,MONTHLY FEE,1993,5,11,3,2911,OWNER,45,1932,25,M,64,60,senior,75374.40000000001,70295.4,2410,304,1993-05-11,1998-12-31,765843.9,80485.5,131,0,600.0,409035.0,130712.9,11876.0,211420.0,2200.0,2410.0,1.0,1.0,1.0,3410.0,3410.0,0.0,0.0,0.0,0.0,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,453.0,gold,1998-07-12 00:00:00,1998.0,7.0,12.0,0.0,M
408,2523,10,MONTHLY FEE,1993,5,11,3,3045,OWNER,10,1950,18,F,46,40,adult,41107.4,42188.8,2523,522,1993-05-11,1998-12-31,449886.2,27702.6,152,0,28100.0,202541.0,84922.9,5752.45,128569.85,0.0,2523.0,4.0,4.0,4.0,2015.0,1819.0,0.0,41.0,0.0,155.0,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
409,790,54,MONTHLY FEE,1993,5,11,3,946,OWNER,54,1951,6,M,45,40,adult,374733.5,416924.2,790,406,1993-05-11,1998-12-31,2416257.65,29046.4,158,0,1035847.0,0.0,1157079.95,11562.9,177767.80000000002,34000.0,790.0,1.0,1.0,1.0,4335.8,0.0,4335.8,0.0,0.0,0.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,5126.0,1994-07-24,208128.0,48.0,4336.0,B,1994,07,24,loan_not_payed,0.0,159.0,classic,1995-05-01 00:00:00,1995.0,5.0,1.0,0.0,M
410,2583,62,MONTHLY FEE,1993,5,11,3,3117,OWNER,62,1941,22,F,55,50,adult,15755.2,2700.0,2583,115,1993-05-11,1998-12-11,146819.55,78055.3,92,0,106500.0,0.0,34500.0,5819.55,0.0,0.0,2583.0,1.0,1.0,1.0,415.0,0.0,0.0,0.0,415.0,0.0,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
411,1782,8,MONTHLY FEE,1993,5,12,3,2159,OWNER,74,1930,23,F,66,60,senior,80436.5,72137.4,1782,343,1993-05-12,1998-12-31,821963.2,81238.6,131,0,700.0,438314.0,168462.9,10933.3,203553.0,0.0,1782.0,1.0,1.0,1.0,3231.0,3231.0,0.0,0.0,0.0,0.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
412,751,3,MONTHLY FEE,1993,5,12,3,901,OWNER,39,1919,21,M,77,70,senior,53428.799999999996,59921.4,751,334,1993-05-12,1998-12-31,579828.75,19306.4,131,0,900.0,291450.0,133032.9,5576.85,148869.0,0.0,751.0,1.0,1.0,1.0,2363.0,2363.0,0.0,0.0,0.0,0.0,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
413,2061,24,MONTHLY FEE,1993,5,12,3,2500,OWNER,24,1946,20,F,50,50,adult,57026.3,67723.4,2061,414,1993-05-12,1998-12-31,689044.1,21281.1,167,0,347492.0,0.0,170032.9,6041.2,165478.0,0.0,2061.0,2.0,2.0,2.0,2669.0,1994.0,0.0,0.0,0.0,675.0,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
414,8261,13,MONTHLY FEE,1993,5,12,3,10200,OWNER,13,1980,16,F,16,10,youth,165309.7,288659.4,8261,675,1993-05-12,1998-12-31,2377779.05,63161.2,209,0,11500.0,924800.0,1013797.85,16215.0,411466.2,0.0,8261.0,5.0,5.0,5.0,8796.8,1915.0,3659.8,646.0,0.0,2576.0,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,6687.0,1993-09-13,87840.0,24.0,3660.0,A,1993,09,13,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
415,2321,35,MONTHLY FEE,1993,5,13,3,2808,OWNER,8,1974,31,F,22,20,young adult,163319.6,262015.4,2321,424,1993-05-13,1998-12-31,3031474.35,64830.5,178,0,1333190.0,0.0,1667460.7,16823.65,0.0,14000.0,2321.0,1.0,1.0,1.0,1158.0,0.0,0.0,0.0,1158.0,0.0,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,443.0,classic,1997-06-29 00:00:00,1997.0,6.0,29.0,1.0,F
416,1334,74,MONTHLY FEE,1993,5,14,3,1615,OWNER,74,1952,28,F,44,40,adult,77126.8,71275.4,1334,327,1993-05-14,1998-12-31,853957.85,19569.2,147,0,431465.0,0.0,415152.9,7339.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
417,3649,54,MONTHLY FEE,1993,5,14,3,4400,OWNER,54,1959,29,F,37,30,adult,165188.1,229206.8,3649,455,1993-05-14,1998-12-31,2181591.5,44693.9,136,0,913800.0,0.0,845012.9,11013.75,411764.85,0.0,3649.0,2.0,2.0,2.0,6472.0,6468.0,0.0,0.0,0.0,4.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
418,555,24,MONTHLY FEE,1993,5,15,3,668,OWNER,1,1942,25,F,54,50,adult,164718.1,231031.4,555,503,1993-05-15,1998-12-31,2275131.9,23503.5,135,0,911500.0,0.0,872112.9,9832.0,481687.0,0.0,555.0,3.0,3.0,3.0,7768.0,7218.0,0.0,71.0,0.0,479.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
419,3173,39,MONTHLY FEE,1993,5,15,3,3837,OWNER,39,1921,22,F,75,70,senior,51661.6,51391.4,3173,363,1993-05-15,1998-12-31,558498.65,23060.4,131,0,1100.0,283745.0,91582.9,4855.75,177215.0,0.0,3173.0,2.0,2.0,2.0,2823.0,2823.0,0.0,0.0,0.0,0.0,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
420,863,71,MONTHLY FEE,1993,5,16,3,1040,OWNER,1,1960,17,M,36,30,adult,390177.3,462659.4,863,491,1993-05-16,1998-12-31,3426790.7,55734.3,195,0,1441221.0,0.0,1529348.75,17678.95,401742.0,36800.0,863.0,2.0,2.0,2.0,10520.3,6087.0,0.0,0.0,4433.3,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,175.0,classic,1997-01-03 00:00:00,1997.0,1.0,3.0,1.0,M
421,3181,42,MONTHLY FEE,1993,5,16,3,3846,OWNER,27,1980,11,F,16,10,youth,51893.6,85815.40000000001,3181,349,1993-05-16,1998-12-31,691208.3,55167.0,176,0,325993.0,0.0,345312.9,9902.4,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,602.0,junior,1998-04-18 00:00:00,1998.0,4.0,18.0,0.0,F
422,3210,1,MONTHLY FEE,1993,5,17,3,3883,OWNER,18,1965,27,M,31,30,young adult,165028.8,288691.4,3210,360,1993-05-17,1998-12-31,2325643.35,35026.4,136,0,913500.0,0.0,918612.9,11774.45,458056.0,23700.0,3210.0,1.0,1.0,1.0,7388.0,7388.0,0.0,0.0,0.0,0.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,606.0,classic,1996-01-22 00:00:00,1996.0,1.0,22.0,0.0,M
423,489,16,MONTHLY FEE,1993,5,17,3,588,OWNER,61,1960,20,F,36,30,adult,165068.9,235371.4,489,382,1993-05-17,1998-12-31,2032766.45,43313.2,137,0,913600.0,0.0,655292.9,8777.55,347696.0,107400.0,489.0,1.0,1.0,1.0,5608.0,5608.0,0.0,0.0,0.0,0.0,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112.0,2059,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,104.0,classic,1994-01-19 00:00:00,1994.0,1.0,19.0,0.0,F
424,947,59,MONTHLY FEE,1993,5,17,3,1142,OWNER,59,1946,19,F,50,50,adult,64545.75,53863.4,947,437,1993-05-17,1998-12-31,810232.0,51464.2,171,0,429882.0,0.0,203792.9,8293.1,168264.0,0.0,947.0,2.0,2.0,2.0,2689.0,1546.0,0.0,0.0,0.0,1143.0,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
425,3284,64,MONTHLY FEE,1993,5,17,3,3975,OWNER,1,1954,19,F,42,40,adult,98421.9,98879.4,3284,366,1993-05-17,1998-12-31,1172295.45,23719.6,155,0,589857.0,0.0,268992.9,6509.55,306936.0,0.0,3284.0,1.0,1.0,1.0,4872.0,4872.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
426,1610,52,MONTHLY FEE,1993,5,17,3,1952,OWNER,52,1971,9,F,25,20,young adult,167292.5,293691.4,1610,408,1993-05-17,1998-12-31,2443463.15,101336.7,151,0,1059000.0,0.0,970052.9,20156.25,394254.0,0.0,1610.0,1.0,1.0,1.0,6258.0,6258.0,0.0,0.0,0.0,0.0,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
427,4225,55,MONTHLY FEE,1993,5,18,3,5093,OWNER,55,1949,12,F,47,40,adult,166412.8,195615.4,4225,322,1993-05-18,1998-12-31,1957044.75,78797.0,135,0,912300.0,0.0,1029312.9,15431.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
428,1412,64,MONTHLY FEE,1993,5,18,3,1711,OWNER,64,1962,14,F,34,30,young adult,164686.3,192923.4,1412,511,1993-05-18,1998-12-31,1936301.35,31866.7,136,0,914500.0,0.0,774272.9,7867.45,239661.0,0.0,1412.0,3.0,3.0,3.0,3819.0,936.0,0.0,1110.0,0.0,1773.0,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484.0,4265,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
429,1937,36,MONTHLY FEE,1993,5,18,3,2353,OWNER,4,1929,17,F,67,60,senior,59784.8,54511.4,1937,339,1993-05-18,1998-12-31,654439.7,17111.3,131,0,1100.0,328032.0,135512.9,5015.8,184779.0,0.0,1937.0,1.0,1.0,1.0,2933.0,2933.0,0.0,0.0,0.0,0.0,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
430,991,39,MONTHLY FEE,1993,5,18,3,1195,OWNER,39,1939,22,F,57,50,senior,166903.9,254531.4,991,390,1993-05-18,1998-12-31,2278393.35,54662.6,140,0,950300.0,0.0,885992.9,16976.45,425124.0,0.0,991.0,1.0,1.0,1.0,6748.0,6748.0,0.0,0.0,0.0,0.0,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
431,1180,20,MONTHLY FEE,1993,5,19,3,1421,OWNER,20,1956,10,F,40,40,adult,169860.5,170915.4,1180,330,1993-05-19,1998-12-31,1863419.45,84376.3,138,0,919300.0,0.0,931932.9,12186.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
432,2758,70,MONTHLY FEE,1993,5,19,3,3331,OWNER,70,1970,5,F,26,20,young adult,116246.3,105599.4,2758,397,1993-05-19,1998-12-31,1269338.05,67334.5,179,0,663641.0,0.0,304372.9,10420.15,290904.0,0.0,2758.0,1.0,1.0,1.0,4692.0,4692.0,0.0,0.0,0.0,0.0,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
433,2711,58,MONTHLY FEE,1993,5,19,3,3271,OWNER,58,1942,3,F,54,50,adult,165132.9,266175.4,2711,396,1993-05-19,1998-12-31,2285986.75,53892.2,135,0,911600.0,0.0,903932.9,10553.85,459900.0,0.0,2711.0,2.0,2.0,2.0,8171.0,7300.0,0.0,0.0,871.0,0.0,58,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212.0,2471,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
434,1652,74,MONTHLY FEE,1993,5,20,3,2002,OWNER,70,1918,26,F,78,70,senior,75742.9,84779.4,1652,333,1993-05-20,1998-12-31,820481.4,22812.1,131,0,300.0,417142.0,185302.9,5572.5,212164.0,0.0,1652.0,1.0,1.0,1.0,3422.0,3422.0,0.0,0.0,0.0,0.0,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
435,3099,70,MONTHLY FEE,1993,5,20,3,3748,OWNER,59,1930,5,F,66,60,senior,73408.5,78765.4,3099,351,1993-05-20,1998-12-31,804738.5,19065.1,132,0,800.0,403273.0,192562.9,6187.6,201915.0,0.0,3099.0,1.0,1.0,1.0,3205.0,3205.0,0.0,0.0,0.0,0.0,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
436,11111,1,MONTHLY FEE,1993,5,20,3,13657,OWNER,59,1963,12,F,33,30,young adult,89343.2,135914.4,11111,492,1993-05-20,1998-12-31,3058551.3,109173.0,189,0,1397880.0,0.0,1230448.75,14220.55,416002.0,0.0,11111.0,2.0,2.0,2.0,7740.5,4736.0,3004.5,0.0,0.0,0.0,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,7259.0,1994-01-31,108144.0,36.0,3004.0,A,1994,01,31,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
437,9591,74,MONTHLY FEE,1993,5,20,3,11804,OWNER,74,1944,12,M,52,50,adult,144087.75,228610.8,9591,457,1993-05-20,1998-11-30,2669145.2,5567.8,161,0,1091998.0,0.0,1192677.7,10058.0,374411.5,0.0,9591.0,2.0,2.0,2.0,8508.7,4146.0,4362.7,0.0,0.0,0.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,6950.0,1995-04-11,104712.0,24.0,4363.0,A,1995,04,11,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
438,9828,11,MONTHLY FEE,1993,5,20,3,12095,OWNER,47,1939,27,M,57,50,senior,166027.1,269964.8,9828,406,1993-05-20,1998-12-31,2722977.35,38073.3,135,0,400.0,911200.0,1672674.9000000001,12109.65,126592.79999999999,0.0,9828.0,1.0,1.0,1.0,5274.7,0.0,5274.7,0.0,0.0,0.0,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,6996.0,1995-04-13,126600.0,24.0,5275.0,A,1995,04,13,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
439,5385,44,FEE OF THE WEEK,1993,5,21,3,6499,OWNER,44,1963,1,M,33,30,young adult,182077.8,209568.0,5385,427,1993-05-21,1998-12-31,2160303.75,36204.8,154,0,92400.0,911200.0,454518.9,8792.75,693392.1,0.0,5385.0,2.0,2.0,2.0,11243.3,8754.0,2489.3,0.0,0.0,0.0,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,6103.0,1994-04-07,149340.0,60.0,2489.0,C,1994,04,07,timely_payments,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
440,23,30,MONTHLY FEE,1993,5,22,3,29,OWNER,30,1951,11,F,45,40,adult,176707.8,255179.4,23,370,1993-05-22,1998-12-31,2313111.85,83101.2,137,0,923000.0,0.0,1014792.9,15284.95,360034.0,0.0,23.0,1.0,1.0,1.0,5807.0,5807.0,0.0,0.0,0.0,0.0,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
441,2645,54,MONTHLY FEE,1993,5,22,3,3191,OWNER,56,1975,5,F,21,20,young adult,149643.9,148359.4,2645,555,1993-05-22,1998-12-31,1669504.65,34591.9,152,0,836305.0,0.0,358312.9,9682.75,465204.0,0.0,2645.0,5.0,4.0,5.0,8212.0,389.0,0.0,5457.0,725.0,1641.0,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854.0,3158,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
442,2991,19,MONTHLY FEE,1993,5,22,3,3612,OWNER,19,1962,4,F,34,30,young adult,164370.5,237526.8,2991,525,1993-05-22,1998-12-31,2244104.7,60382.8,135,0,911800.0,0.0,723032.9,9766.95,599504.8500000001,0.0,2991.0,4.0,4.0,4.0,9455.0,9220.0,0.0,7.0,0.0,228.0,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
443,3469,76,MONTHLY FEE,1993,5,22,3,4192,OWNER,72,1931,21,M,65,60,senior,71437.6,71783.4,3469,353,1993-05-22,1998-12-31,771061.75,28216.6,132,0,800.0,390074.0,214712.9,7126.85,158348.0,0.0,3469.0,1.0,1.0,1.0,2554.0,2554.0,0.0,0.0,0.0,0.0,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672.0,9208,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
444,1851,55,MONTHLY FEE,1993,5,23,3,2246,OWNER,55,1953,1,F,43,40,adult,91220.6,87703.4,1851,399,1993-05-23,1998-12-31,1094431.2,46087.2,168,0,565328.0,0.0,293812.9,9052.3,226238.0,0.0,1851.0,1.0,1.0,1.0,3649.0,3649.0,0.0,0.0,0.0,0.0,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
445,3844,67,MONTHLY FEE,1993,5,23,3,4634,OWNER,67,1940,9,F,56,50,0,41642.3,40085.4,3844,328,1993-05-23,1998-12-31,448495.75,20133.7,131,0,200.0,227130.0,75692.9,5352.85,140120.0,0.0,3844.0,1.0,1.0,1.0,2260.0,2260.0,0.0,0.0,0.0,0.0,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
446,1442,23,MONTHLY FEE,1993,5,23,3,1750,OWNER,23,1964,31,M,32,30,young adult,164978.5,234175.4,1442,384,1993-05-23,1998-12-31,2106795.25,54623.9,135,0,911500.0,0.0,810132.9,10312.35,374850.0,0.0,1442.0,1.0,1.0,1.0,5950.0,5950.0,0.0,0.0,0.0,0.0,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
447,3064,40,MONTHLY FEE,1993,5,23,3,3705,OWNER,1,1965,4,F,31,30,young adult,138165.3,134538.4,3064,512,1993-05-23,1998-12-31,1505688.4,56126.0,166,0,767770.0,0.0,330192.9,9827.5,397898.0,0.0,3064.0,3.0,3.0,3.0,7454.0,1455.0,1285.0,0.0,0.0,4714.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,5599.0,1995-03-21,15420.0,12.0,1285.0,A,1995,03,21,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
448,3558,4,MONTHLY FEE,1993,5,23,3,4293,OWNER,4,1959,16,F,37,30,adult,166900.2,398825.4,3558,569,1993-05-23,1998-12-31,3113407.25,66657.9,135,0,400.0,911200.0,1842039.9000000001,18761.35,307706.0,33300.0,3558.0,3.0,3.0,3.0,4963.0,1580.0,0.0,3231.0,0.0,152.0,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,662.0,classic,1995-05-09 00:00:00,1995.0,5.0,9.0,0.0,F
449,1534,1,MONTHLY FEE,1993,5,24,3,1860,OWNER,1,1964,31,F,32,30,young adult,167297.4,189467.4,1534,450,1993-05-24,1998-12-31,2017219.05,56494.1,149,0,944000.0,0.0,468812.9,8834.15,595572.0,0.0,1534.0,2.0,2.0,2.0,9606.0,7451.0,0.0,0.0,0.0,2155.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
450,334,1,MONTHLY FEE,1993,5,24,3,408,OWNER,35,1978,22,F,18,10,young adult,173732.4,209359.4,334,458,1993-05-24,1998-12-31,2130750.95,96801.0,138,0,923600.0,0.0,970492.9,17054.05,219604.0,0.0,334.0,2.0,2.0,2.0,3542.0,2374.0,0.0,0.0,0.0,1168.0,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384.0,3620,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
